"","id","kraj","all","miasto","web","nazwa","twiter","me","orgn","city","state","wiki"
"423"," Pátrai","Greece","  * Pátrai: [Patra's R Users Group](https://www.meetup.com/Patras-R-Users-Group)"," Pátrai","https://www.meetup.com/Patras-R-Users-Group","Patra's R Users Group","","96","<U+0399><U+03C9><U+03AC><U+03BD><U+03BD><U+03B7><U+03C2> <U+0396>."," Pátrai",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Patras_from_the_fortress.jpg/1200px-Patras_from_the_fortress.jpg"
"424"," Pátrai","Greece","  * Pátrai: [Patra's R Users Group](https://www.meetup.com/Patras-R-Users-Group)"," Pátrai","https://www.meetup.com/Patras-R-Users-Group","Patra's R Users Group","","96","<U+0399><U+03C9><U+03AC><U+03BD><U+03BD><U+03B7><U+03C2> <U+0396>."," Pátrai",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Patras_from_the_fortress.jpg/1200px-Patras_from_the_fortress.jpg"
"425"," Pátrai","Greece","  * Pátrai: [Patra's R Users Group](https://www.meetup.com/Patras-R-Users-Group)"," Pátrai","https://www.meetup.com/Patras-R-Users-Group","Patra's R Users Group","","96","<U+0399><U+03C9><U+03AC><U+03BD><U+03BD><U+03B7><U+03C2> <U+0396>."," Pátrai",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Patras_from_the_fortress.jpg/1200px-Patras_from_the_fortress.jpg"
"426"," Pátrai","Greece","  * Pátrai: [Patra's R Users Group](https://www.meetup.com/Patras-R-Users-Group)"," Pátrai","https://www.meetup.com/Patras-R-Users-Group","Patra's R Users Group","","96","<U+0399><U+03C9><U+03AC><U+03BD><U+03BD><U+03B7><U+03C2> <U+0396>."," Pátrai",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Patras_from_the_fortress.jpg/1200px-Patras_from_the_fortress.jpg"
"427"," Pátrai","Greece","  * Pátrai: [Patra's R Users Group](https://www.meetup.com/Patras-R-Users-Group)"," Pátrai","https://www.meetup.com/Patras-R-Users-Group","Patra's R Users Group","","96","<U+0399><U+03C9><U+03AC><U+03BD><U+03BD><U+03B7><U+03C2> <U+0396>."," Pátrai",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Patras_from_the_fortress.jpg/1200px-Patras_from_the_fortress.jpg"
"428"," Peradeniya","Sri","  * Peradeniya: [R User Group](https://groups.google.com/forum/?hl=en#!forum/r-user-group---srilanka) "," Peradeniya","https://groups.google.com/forum/?hl=en#!forum/r-user-group---srilanka","R User Group","",NA,NA," Peradeniya",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Botanical_Garden_of_Peradeniya_01.jpg/1200px-Botanical_Garden_of_Peradeniya_01.jpg"
"429"," Peradeniya","Sri","  * Peradeniya: [R User Group](https://groups.google.com/forum/?hl=en#!forum/r-user-group---srilanka) "," Peradeniya","https://groups.google.com/forum/?hl=en#!forum/r-user-group---srilanka","R User Group","",NA,NA," Peradeniya",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Botanical_Garden_of_Peradeniya_01.jpg/1200px-Botanical_Garden_of_Peradeniya_01.jpg"
"430"," Peradeniya","Sri","  * Peradeniya: [R User Group](https://groups.google.com/forum/?hl=en#!forum/r-user-group---srilanka) "," Peradeniya","https://groups.google.com/forum/?hl=en#!forum/r-user-group---srilanka","R User Group","",NA,NA," Peradeniya",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Botanical_Garden_of_Peradeniya_01.jpg/1200px-Botanical_Garden_of_Peradeniya_01.jpg"
"431"," PERM","Russia","  * PERM: [R Group](http://r-group.mifit.ru/?lang=enPeRm)"," PERM","http://r-group.mifit.ru/?lang=enPeRm","R Group","",NA,NA," PERM",NA,"https://"
"432"," PERM","Russia","  * PERM: [R Group](http://r-group.mifit.ru/?lang=enPeRm)"," PERM","http://r-group.mifit.ru/?lang=enPeRm","R Group","",NA,NA," PERM",NA,"https://"
"433"," PERM","Russia","  * PERM: [R Group](http://r-group.mifit.ru/?lang=enPeRm)"," PERM","http://r-group.mifit.ru/?lang=enPeRm","R Group","",NA,NA," PERM",NA,"https://"
"434"," PERM","Russia","  * PERM: [R Group](http://r-group.mifit.ru/?lang=enPeRm)"," PERM","http://r-group.mifit.ru/?lang=enPeRm","R Group","",NA,NA," PERM",NA,"https://"
"435"," PERM","Russia","  * PERM: [R Group](http://r-group.mifit.ru/?lang=enPeRm)"," PERM","http://r-group.mifit.ru/?lang=enPeRm","R Group","",NA,NA," PERM",NA,"https://"
"436"," Perth","Australia","  * Perth: [MURUG](https://murugperth.wordpress.com/)"," Perth","https://murugperth.wordpress.com/","MURUG","",NA,NA," Perth",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Australia_location_map.svg/1200px-Australia_location_map.svg.png"
"437"," Perth","Australia","  * Perth: [WARG](https://www.meetup.com/Western-Australia-R-Group-WARG/)"," Perth","https://www.meetup.com/Western-Australia-R-Group-WARG/","WARG","","162","Eugene D."," Perth",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Australia_location_map.svg/1200px-Australia_location_map.svg.png"
"438"," Pittsburgh","Pennsylvania","  * Pittsburgh: [Pittsburgh useR Group](https://www.meetup.com/Pittsburgh-useR-Group/)"," Pittsburgh","https://www.meetup.com/Pittsburgh-useR-Group/","Pittsburgh useR Group","","404","Kayla F."," Pittsburgh",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Montage_Pittsburgh.jpg/1200px-Montage_Pittsburgh.jpg"
"439"," Portland","Oregon","  * Portland: [Portland R User Group](https://www.meetup.com/portland-r-user-group)"," Portland","https://www.meetup.com/portland-r-user-group","Portland R User Group","","1,396","Scott C."," Portland",NA,"https://upload.wikimedia.org/wikipedia/commons/f/fa/Portland%2C_OR_and_Mount_Hood_from_Pittock_Mansion.jpg"
"440"," Porto Alegre","Brazil","  * Porto Alegre: [RStat](https://www.meetup.com/UseRS_/)"," Porto Alegre","https://www.meetup.com/UseRS_/","RStat","","249","Cristofer W."," Porto Alegre",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Montage_of_Porto_Alegre.jpg/1200px-Montage_of_Porto_Alegre.jpg"
"441"," Portsmouth","England","  * Portsmouth: Portsmouth useR groug; [\@r_portsmouth](https://twitter.com/r_portsmouth)"," Portsmouth","https://twitter.com/r_portsmouth","\@r_portsmouth","",NA,NA," Portsmouth",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Portsmouth_UK_locator_map.svg/1200px-Portsmouth_UK_locator_map.svg.png"
"442"," Poznañ","Poland","  * Poznañ: [Poznañ R Users](https://www.meetup.com/Poznan-R-User-Group-PAZUR/)"," Poznañ","https://www.meetup.com/Poznan-R-User-Group-PAZUR/","Poznañ R Users","","412","Maciej B."," Poznañ",NA,"https://upload.wikimedia.org/wikipedia/commons/8/84/Collage_of_views_of_Pozna%C5%84%2C_Poland.jpg"
"443"," Poznañ","Poland","  * Poznañ: [Poznañ R Users](https://www.meetup.com/Poznan-R-User-Group-PAZUR/)"," Poznañ","https://www.meetup.com/Poznan-R-User-Group-PAZUR/","Poznañ R Users","","412","Maciej B."," Poznañ",NA,"https://upload.wikimedia.org/wikipedia/commons/8/84/Collage_of_views_of_Pozna%C5%84%2C_Poland.jpg"
"444"," Poznañ","Poland","  * Poznañ: [Poznañ R Users](https://www.meetup.com/Poznan-R-User-Group-PAZUR/)"," Poznañ","https://www.meetup.com/Poznan-R-User-Group-PAZUR/","Poznañ R Users","","412","Maciej B."," Poznañ",NA,"https://upload.wikimedia.org/wikipedia/commons/8/84/Collage_of_views_of_Pozna%C5%84%2C_Poland.jpg"
"445"," Poznañ","Poland","  * Poznañ: [Poznañ R Users](https://www.meetup.com/Poznan-R-User-Group-PAZUR/)"," Poznañ","https://www.meetup.com/Poznan-R-User-Group-PAZUR/","Poznañ R Users","","412","Maciej B."," Poznañ",NA,"https://upload.wikimedia.org/wikipedia/commons/8/84/Collage_of_views_of_Pozna%C5%84%2C_Poland.jpg"
"446"," Poznañ","Poland","  * Poznañ: [Poznañ R Users](https://www.meetup.com/Poznan-R-User-Group-PAZUR/)"," Poznañ","https://www.meetup.com/Poznan-R-User-Group-PAZUR/","Poznañ R Users","","412","Maciej B."," Poznañ",NA,"https://upload.wikimedia.org/wikipedia/commons/8/84/Collage_of_views_of_Pozna%C5%84%2C_Poland.jpg"
"447"," Prague","Czech","  * Prague: [R Meetup Group](https://www.meetup.com/Prague-R-Meetup-Group/)"," Prague","https://www.meetup.com/Prague-R-Meetup-Group/","R Meetup Group","","552","Josef Š."," Prague",NA,"https://upload.wikimedia.org/wikipedia/commons/f/fb/Prague_Collage_2017.png"
"448"," Prague","Czech","  * Prague: [R Meetup Group](https://www.meetup.com/Prague-R-Meetup-Group/)"," Prague","https://www.meetup.com/Prague-R-Meetup-Group/","R Meetup Group","","552","Josef Š."," Prague",NA,"https://upload.wikimedia.org/wikipedia/commons/f/fb/Prague_Collage_2017.png"
"449"," Prague","Czech","  * Prague: [R Meetup Group](https://www.meetup.com/Prague-R-Meetup-Group/)"," Prague","https://www.meetup.com/Prague-R-Meetup-Group/","R Meetup Group","","552","Josef Š."," Prague",NA,"https://upload.wikimedia.org/wikipedia/commons/f/fb/Prague_Collage_2017.png"
"450"," Prague","Czech","  * Prague: [R Meetup Group](https://www.meetup.com/Prague-R-Meetup-Group/)"," Prague","https://www.meetup.com/Prague-R-Meetup-Group/","R Meetup Group","","552","Josef Š."," Prague",NA,"https://upload.wikimedia.org/wikipedia/commons/f/fb/Prague_Collage_2017.png"
"451"," Pune","India","  * Pune: [Pune R User Group](https://www.meetup.com/Pune-R-junkies-Meetup/)"," Pune","https://www.meetup.com/Pune-R-junkies-Meetup/","Pune R User Group","","191","Nishant U."," Pune",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/India_location_map.svg/1200px-India_location_map.svg.png"
"452"," Pune","India","  * Pune: [Pune R User Group](https://www.meetup.com/Pune-R-junkies-Meetup/)"," Pune","https://www.meetup.com/Pune-R-junkies-Meetup/","Pune R User Group","","191","Nishant U."," Pune",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/India_location_map.svg/1200px-India_location_map.svg.png"
"453"," Pune","India","  * Pune: [Pune R User Group](https://www.meetup.com/Pune-R-junkies-Meetup/)"," Pune","https://www.meetup.com/Pune-R-junkies-Meetup/","Pune R User Group","","191","Nishant U."," Pune",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/India_location_map.svg/1200px-India_location_map.svg.png"
"454"," Pune","India","  * Pune: [Pune R User Group](https://www.meetup.com/Pune-R-junkies-Meetup/)"," Pune","https://www.meetup.com/Pune-R-junkies-Meetup/","Pune R User Group","","191","Nishant U."," Pune",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/India_location_map.svg/1200px-India_location_map.svg.png"
"455"," Québec","Canada","  * Québec: [Plein-R](http://www.coactivate.org/projects/plein-r/project-home) (en Français)"," Québec","http://www.coactivate.org/projects/plein-r/project-home","Plein-R","",NA,NA," Québec",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Flag_of_Quebec.svg/1200px-Flag_of_Quebec.svg.png"
"456"," Raleigh-Durham","North","  * Raleigh-Durham: [Raleigh-Durham-Chapel Hill R Users Group](https://www.meetup.com/Triangle-useR/)"," Raleigh-Durham","https://www.meetup.com/Triangle-useR/","Raleigh-Durham-Chapel Hill R Users Group","","763","Ian C."," Raleigh-Durham",NA,"https://upload.wikimedia.org/wikipedia/commons/9/94/Research-triangle-north-carolina.png"
"457"," Reno","Nevada","  * Reno: [Reno R Users](https://www.meetup.com/Reno-R-Users/)"," Reno","https://www.meetup.com/Reno-R-Users/","Reno R Users","","59","Chadwick S."," Reno",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Reno_skyline.JPG/1200px-Reno_skyline.JPG"
"458"," Saint Louis","Missouri","  * Saint Louis: [Saint Louis R User Group](https://www.meetup.com/Saint-Louis-RUG/)"," Saint Louis","https://www.meetup.com/Saint-Louis-RUG/","Saint Louis R User Group","","713","Joshua U."," Saint Louis",NA,"https://upload.wikimedia.org/wikipedia/commons/8/8f/StLouisMontage.jpg"
"459"," San Antonio","Texas","  * San Antonio: [Alamo City R Users Group](https://www.meetup.com/Alamo-City-R-Users-Group/)"," San Antonio","https://www.meetup.com/Alamo-City-R-Users-Group/","Alamo City R Users Group","","175","Mishaw"," San Antonio",NA,"https://upload.wikimedia.org/wikipedia/commons/b/be/SA_Montage_Nima.png"
"460"," San Diego","California","  * San Diego: [San Diego R Users Group](https://www.meetup.com/San-Diego-R-users-group)"," San Diego","https://www.meetup.com/San-Diego-R-users-group","San Diego R Users Group","","902","Derren B."," San Diego",NA,"https://upload.wikimedia.org/wikipedia/commons/f/ff/SD_Montage.jpg"
"461"," San Diego","California","  * San Diego: [University of California San Diego / Scripps Institution of Oceanography R Users Group](https://siomail.ucsd.edu/mailman/listinfo/r-users)"," San Diego","https://siomail.ucsd.edu/mailman/listinfo/r-users","University of California San Diego / Scripps Institution of Oceanography R Users Group","",NA,NA," San Diego",NA,"https://upload.wikimedia.org/wikipedia/commons/f/ff/SD_Montage.jpg"
"462"," San Francisco / Bay Area","California","  * San Francisco / Bay Area: [BARUG](https://www.meetup.com/R-Users/)"," San Francisco / Bay Area","https://www.meetup.com/R-Users/","BARUG","","5,874","Joseph R."," San Francisco / Bay Area",NA,"https://"
"463"," Santa Barbara","California","* Santa Barbara: [Santa Barbara R Users](https://www.meetup.com/Santa-Barbara-R-Users-Group/events/107866752/)"," Santa Barbara","https://www.meetup.com/Santa-Barbara-R-Users-Group/events/107866752/","Santa Barbara R Users","",NA,NA," Santa Barbara",NA,"https://upload.wikimedia.org/wikipedia/commons/0/07/Aerial-SantaBarbaraCA10-28-08.jpg"
"464"," Sao Paulo","Brazil","  * Sao Paulo: [Sao Paulo R Users Group](https://www.meetup.com/useR-SP/)"," Sao Paulo","https://www.meetup.com/useR-SP/","Sao Paulo R Users Group","","1,928","Luis Enrique Benites S."," Sao Paulo",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/S%C3%A3o_Paulo_Poster.jpg/1200px-S%C3%A3o_Paulo_Poster.jpg"
"465"," Seattle","Washington","  * Seattle: [Seattle UseR Group](https://www.meetup.com/Seattle-useR/)"," Seattle","https://www.meetup.com/Seattle-useR/","Seattle UseR Group","","2,209","Zach S."," Seattle",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Space_Needle002.jpg/1200px-Space_Needle002.jpg"
"466"," Sevilla","Spain","  * Sevilla: [R users](https://sevillarusers.wordpress.com/); [\@_SevillaR](https://twitter.com/_SevillaR)"," Sevilla","https://sevillarusers.wordpress.com/","R users","",NA,NA," Sevilla",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Flag_of_Sevilla%2C_Spain.svg/1200px-Flag_of_Sevilla%2C_Spain.svg.png"
"467"," Sevilla","Spain","  * Sevilla: [R users](https://sevillarusers.wordpress.com/); [\@_SevillaR](https://twitter.com/_SevillaR)"," Sevilla","https://sevillarusers.wordpress.com/","R users","",NA,NA," Sevilla",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Flag_of_Sevilla%2C_Spain.svg/1200px-Flag_of_Sevilla%2C_Spain.svg.png"
"468"," Sevilla","Spain","  * Sevilla: [R users](https://sevillarusers.wordpress.com/); [\@_SevillaR](https://twitter.com/_SevillaR)"," Sevilla","https://sevillarusers.wordpress.com/","R users","",NA,NA," Sevilla",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Flag_of_Sevilla%2C_Spain.svg/1200px-Flag_of_Sevilla%2C_Spain.svg.png"
"469"," Sevilla","Spain","  * Sevilla: [R users](https://sevillarusers.wordpress.com/); [\@_SevillaR](https://twitter.com/_SevillaR)"," Sevilla","https://sevillarusers.wordpress.com/","R users","",NA,NA," Sevilla",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Flag_of_Sevilla%2C_Spain.svg/1200px-Flag_of_Sevilla%2C_Spain.svg.png"
"470"," Sevilla","Spain","  * Sevilla: [R users](https://sevillarusers.wordpress.com/); [\@_SevillaR](https://twitter.com/_SevillaR)"," Sevilla","https://sevillarusers.wordpress.com/","R users","",NA,NA," Sevilla",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Flag_of_Sevilla%2C_Spain.svg/1200px-Flag_of_Sevilla%2C_Spain.svg.png"
"471"," Sheffield","England","  * Sheffield: [SheffieldR](https://www.meetup.com/SheffieldR-Sheffield-R-Users-Group/);[\@Sheffield_R_](https://twitter.com/Sheffield_R_)"," Sheffield","https://www.meetup.com/SheffieldR-Sheffield-R-Users-Group/","SheffieldR","","355","Duncan G."," Sheffield",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Sheffield_UK_locator_map.svg/1200px-Sheffield_UK_locator_map.svg.png"
"472"," Singapore","Singapore","  * Singapore: [R User Group](https://www.meetup.com/R-Users-Group-Philippines/)"," Singapore","https://www.meetup.com/R-Users-Group-Philippines/","R User Group","","864","Michelle A."," Singapore",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Flag_of_Singapore.svg/1200px-Flag_of_Singapore.svg.png"
"473"," Singapore","Singapore","  * Singapore: [R User Group](https://www.meetup.com/R-Users-Group-Philippines/)"," Singapore","https://www.meetup.com/R-Users-Group-Philippines/","R User Group","","864","Michelle A."," Singapore",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Flag_of_Singapore.svg/1200px-Flag_of_Singapore.svg.png"
"474"," Singapore","Singapore","  * Singapore: [R User Group](https://www.meetup.com/R-Users-Group-Philippines/)"," Singapore","https://www.meetup.com/R-Users-Group-Philippines/","R User Group","","864","Michelle A."," Singapore",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Flag_of_Singapore.svg/1200px-Flag_of_Singapore.svg.png"
"475"," South Korea","South","  * South Korea: [R Korea - Korean R Study Group](https://www.facebook.com/groups/krstudy/)"," South Korea","https://www.facebook.com/groups/krstudy/","R Korea - Korean R Study Group","",NA,NA," South Korea",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Flag_of_South_Korea.svg/1200px-Flag_of_South_Korea.svg.png"
"476"," South Korea","South","  * South Korea: [R Korea - Korean R User Group](https://www.facebook.com/groups/KoreaRUsers/)"," South Korea","https://www.facebook.com/groups/KoreaRUsers/","R Korea - Korean R User Group","",NA,NA," South Korea",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Flag_of_South_Korea.svg/1200px-Flag_of_South_Korea.svg.png"
"477"," South Korea","South","  * South Korea: [R Korea - Korean R Study Group](https://www.facebook.com/groups/krstudy/)"," South Korea","https://www.facebook.com/groups/krstudy/","R Korea - Korean R Study Group","",NA,NA," South Korea",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Flag_of_South_Korea.svg/1200px-Flag_of_South_Korea.svg.png"
"478"," South Korea","South","  * South Korea: [R Korea - Korean R User Group](https://www.facebook.com/groups/KoreaRUsers/)"," South Korea","https://www.facebook.com/groups/KoreaRUsers/","R Korea - Korean R User Group","",NA,NA," South Korea",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Flag_of_South_Korea.svg/1200px-Flag_of_South_Korea.svg.png"
"479"," South Korea","South","  * South Korea: [R Korea - Korean R Study Group](https://www.facebook.com/groups/krstudy/)"," South Korea","https://www.facebook.com/groups/krstudy/","R Korea - Korean R Study Group","",NA,NA," South Korea",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Flag_of_South_Korea.svg/1200px-Flag_of_South_Korea.svg.png"
"480"," South Korea","South","  * South Korea: [R Korea - Korean R User Group](https://www.facebook.com/groups/KoreaRUsers/)"," South Korea","https://www.facebook.com/groups/KoreaRUsers/","R Korea - Korean R User Group","",NA,NA," South Korea",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Flag_of_South_Korea.svg/1200px-Flag_of_South_Korea.svg.png"
"481"," South Korea","South","  * South Korea: [R Korea - Korean R Study Group](https://www.facebook.com/groups/krstudy/)"," South Korea","https://www.facebook.com/groups/krstudy/","R Korea - Korean R Study Group","",NA,NA," South Korea",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Flag_of_South_Korea.svg/1200px-Flag_of_South_Korea.svg.png"
"482"," South Korea","South","  * South Korea: [R Korea - Korean R User Group](https://www.facebook.com/groups/KoreaRUsers/)"," South Korea","https://www.facebook.com/groups/KoreaRUsers/","R Korea - Korean R User Group","",NA,NA," South Korea",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Flag_of_South_Korea.svg/1200px-Flag_of_South_Korea.svg.png"
"483"," Spokane","Washington","  * Spokane: [Inland Northwest R user Group](http://inrug.github.io/)"," Spokane","http://inrug.github.io/","Inland Northwest R user Group","",NA,NA," Spokane",NA,"https://upload.wikimedia.org/wikipedia/commons/8/86/Spokanefallsm05.jpg"
"484"," St. Petersburg","Russia","  * St. Petersburg: [St. Petersburg R User Group](https://www.meetup.com/St-Petersburg-R-User-Group/)"," St. Petersburg","https://www.meetup.com/St-Petersburg-R-User-Group/","St. Petersburg R User Group","","638","Alex N."," St. Petersburg",NA,"https://upload.wikimedia.org/wikipedia/commons/c/cf/SPB_Collage_2014-3.png"
"485"," St. Petersburg","Russia","  * St. Petersburg: [St. Petersburg R User Group](https://www.meetup.com/St-Petersburg-R-User-Group/)"," St. Petersburg","https://www.meetup.com/St-Petersburg-R-User-Group/","St. Petersburg R User Group","","638","Alex N."," St. Petersburg",NA,"https://upload.wikimedia.org/wikipedia/commons/c/cf/SPB_Collage_2014-3.png"
"486"," St. Petersburg","Russia","  * St. Petersburg: [St. Petersburg R User Group](https://www.meetup.com/St-Petersburg-R-User-Group/)"," St. Petersburg","https://www.meetup.com/St-Petersburg-R-User-Group/","St. Petersburg R User Group","","638","Alex N."," St. Petersburg",NA,"https://upload.wikimedia.org/wikipedia/commons/c/cf/SPB_Collage_2014-3.png"
"487"," St. Petersburg","Russia","  * St. Petersburg: [St. Petersburg R User Group](https://www.meetup.com/St-Petersburg-R-User-Group/)"," St. Petersburg","https://www.meetup.com/St-Petersburg-R-User-Group/","St. Petersburg R User Group","","638","Alex N."," St. Petersburg",NA,"https://upload.wikimedia.org/wikipedia/commons/c/cf/SPB_Collage_2014-3.png"
"488"," St. Petersburg","Russia","  * St. Petersburg: [St. Petersburg R User Group](https://www.meetup.com/St-Petersburg-R-User-Group/)"," St. Petersburg","https://www.meetup.com/St-Petersburg-R-User-Group/","St. Petersburg R User Group","","638","Alex N."," St. Petersburg",NA,"https://upload.wikimedia.org/wikipedia/commons/c/cf/SPB_Collage_2014-3.png"
"489"," Stockholm","Sweden","  * Stockholm: [StockholmR](https://www.meetup.com/StockholmR/)"," Stockholm","https://www.meetup.com/StockholmR/","StockholmR","","988","Thomas F."," Stockholm",NA,"https://upload.wikimedia.org/wikipedia/commons/c/c3/Stockholm.jpg"
"490"," Stockholm","Sweden","  * Stockholm: [StockholmR](https://www.meetup.com/StockholmR/)"," Stockholm","https://www.meetup.com/StockholmR/","StockholmR","","988","Thomas F."," Stockholm",NA,"https://upload.wikimedia.org/wikipedia/commons/c/c3/Stockholm.jpg"
"491"," Stockholm","Sweden","  * Stockholm: [StockholmR](https://www.meetup.com/StockholmR/)"," Stockholm","https://www.meetup.com/StockholmR/","StockholmR","","988","Thomas F."," Stockholm",NA,"https://upload.wikimedia.org/wikipedia/commons/c/c3/Stockholm.jpg"
"492"," Stockholm","Sweden","  * Stockholm: [StockholmR](https://www.meetup.com/StockholmR/)"," Stockholm","https://www.meetup.com/StockholmR/","StockholmR","","988","Thomas F."," Stockholm",NA,"https://upload.wikimedia.org/wikipedia/commons/c/c3/Stockholm.jpg"
"493"," Swansea","Wales","  * Swansea: [Swansea](https://sites.google.com/site/swanseauniversityrusergroup/home) University R User Group"," Swansea","https://sites.google.com/site/swanseauniversityrusergroup/home","Swansea","",NA,NA," Swansea",NA,"https://upload.wikimedia.org/wikipedia/commons/2/27/P.3._Swansea_City_Centre_2012.jpg"
"494"," Sydney","Australia","  * Sydney: [SURF](https://www.meetup.com/R-Users-Sydney/)"," Sydney","https://www.meetup.com/R-Users-Sydney/","SURF","","2,303","Eugene D."," Sydney",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Free_vector_map_of_Sydney_city_Australia_Level_12.svg/1200px-Free_vector_map_of_Sydney_city_Australia_Level_12.svg.png"
"495"," Taipei","Taiwan","  * Taipei: [Chinese Academy of R Software CARS](https://sites.google.com/site/zhonghuarruantixuehui/)"," Taipei","https://sites.google.com/site/zhonghuarruantixuehui/","Chinese Academy of R Software CARS","",NA,NA," Taipei",NA,"https://upload.wikimedia.org/wikipedia/commons/d/d9/Taipei_City_montage.PNG"
"496"," Taipei","Taiwan","  * Taipei: [Taiwan UseR Group](https://www.meetup.com/Taiwan-useR-Group/)"," Taipei","https://www.meetup.com/Taiwan-useR-Group/","Taiwan UseR Group","","5,591","Chia-Chi C."," Taipei",NA,"https://upload.wikimedia.org/wikipedia/commons/d/d9/Taipei_City_montage.PNG"
"497"," Taipei","Taiwan","  * Taipei: [Chinese Academy of R Software CARS](https://sites.google.com/site/zhonghuarruantixuehui/)"," Taipei","https://sites.google.com/site/zhonghuarruantixuehui/","Chinese Academy of R Software CARS","",NA,NA," Taipei",NA,"https://upload.wikimedia.org/wikipedia/commons/d/d9/Taipei_City_montage.PNG"
"498"," Taipei","Taiwan","  * Taipei: [Taiwan UseR Group](https://www.meetup.com/Taiwan-useR-Group/)"," Taipei","https://www.meetup.com/Taiwan-useR-Group/","Taiwan UseR Group","","5,591","Chia-Chi C."," Taipei",NA,"https://upload.wikimedia.org/wikipedia/commons/d/d9/Taipei_City_montage.PNG"
"499"," Taipei","Taiwan","  * Taipei: [Chinese Academy of R Software CARS](https://sites.google.com/site/zhonghuarruantixuehui/)"," Taipei","https://sites.google.com/site/zhonghuarruantixuehui/","Chinese Academy of R Software CARS","",NA,NA," Taipei",NA,"https://upload.wikimedia.org/wikipedia/commons/d/d9/Taipei_City_montage.PNG"
"500"," Taipei","Taiwan","  * Taipei: [Taiwan UseR Group](https://www.meetup.com/Taiwan-useR-Group/)"," Taipei","https://www.meetup.com/Taiwan-useR-Group/","Taiwan UseR Group","","5,591","Chia-Chi C."," Taipei",NA,"https://upload.wikimedia.org/wikipedia/commons/d/d9/Taipei_City_montage.PNG"
"501"," Taipei","Taiwan","  * Taipei: [Chinese Academy of R Software CARS](https://sites.google.com/site/zhonghuarruantixuehui/)"," Taipei","https://sites.google.com/site/zhonghuarruantixuehui/","Chinese Academy of R Software CARS","",NA,NA," Taipei",NA,"https://upload.wikimedia.org/wikipedia/commons/d/d9/Taipei_City_montage.PNG"
"502"," Taipei","Taiwan","  * Taipei: [Taiwan UseR Group](https://www.meetup.com/Taiwan-useR-Group/)"," Taipei","https://www.meetup.com/Taiwan-useR-Group/","Taiwan UseR Group","","5,591","Chia-Chi C."," Taipei",NA,"https://upload.wikimedia.org/wikipedia/commons/d/d9/Taipei_City_montage.PNG"
"503"," Tampa","Florida","  * Tampa: [Tampa R Users Group](https://www.meetup.com/Tampa-R-Users-Group/); [\@UseRTampa](https://twitter.com/UseRTampa)"," Tampa","https://www.meetup.com/Tampa-R-Users-Group/","Tampa R Users Group","","158","Travis G."," Tampa",NA,"https://upload.wikimedia.org/wikipedia/commons/8/8c/TampaCollection1.png"
